cuit,razon_social,fecha_hora_contrato_social,tipo_societario,fecha_hora_actualizacion,numero_inscripcion,dom_fiscal_provincia,dom_fiscal_localidad,dom_fiscal_calle,dom_fiscal_numero,dom_fiscal_piso,dom_fiscal_departamento,dom_fiscal_cp,dom_fiscal_estado_domicilio,dom_legal_provincia,dom_legal_localidad,dom_legal_calle,dom_legal_numero,dom_legal_piso,dom_legal_departamento,dom_legal_cp,dom_legal_estado_domicilio
33717177369,ZIGO DISTRIBUCIONES S.R.L.,2021-03-02-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-07-04:31,,BUENOS AIRES,ESCOBAR,SEPTIEMBRE,151,,, 1625,DECLARADO,BUENOS AIRES,ESCOBAR,SEPTIEMBRE,151,,, 1625,DECLARADO
33717177539,POSTRES EL ORIGINAL MDP,2020-10-30-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-15-22:00,,BUENOS AIRES,MAR DEL PLATA SUR,LAMADRID,2339,,, 7600,DECLARADO,BUENOS AIRES,MAR DEL PLATA SUR,LAMADRID,2339,,, 7600,DECLARADO
33717177679,BYTCODE ELECTROMECANICA Y AUTOMATIZACION S.A.,2021-04-22-00:00,SOCIEDAD ANONIMA,2021-06-07-04:31,,BUENOS AIRES,JOSE CLEMENTE PAZ,SERRANO,4885,,, 1665,DECLARADO,BUENOS AIRES,JOSE CLEMENTE PAZ,SERRANO,4885,,, 1665,DECLARADO
33717177709,ASOCIACION CIVIL COLONIAS UNIDAS DE SAN PEDRO U.C.C.U.S.P.,2020-03-13-00:00,ASOCIACION CIVIL,2021-06-15-22:00,,MISIONES,SAN PEDRO,LOTE 9 SECCION 18 SECTOR E,0,,, 3364,DECLARADO,MISIONES,SAN PEDRO,LOTE 9 SECCION 18 SECTOR E,0,,, 3364,DECLARADO
33717177849,GRUPO INGECIM SOCIEDAD SIMPLE,2021-05-06-00:00,SOCIEDAD LEY 19550 CAPITULO I SECCION IV,2021-06-07-04:31,,CORDOBA,BARRIO ALTA CORDOBA,SARACHAGA,1174,,, 5001,DECLARADO,CORDOBA,BARRIO LOS PLATANOS           *,LUIS AGOTE,3268,,, 5010,DECLARADO
33717177989,ASOCIACION CIVIL ARGENTINA POWERLIFTING LEAGUE,2020-02-04-00:00,ASOCIACION CIVIL,2021-06-15-19:31,,CORDOBA,VILLA MARIA,ENTRE RIOS,2210,,, 5900,DECLARADO,CORDOBA,VILLA MARIA,ENTRE RIOS,2210,,, 5900,DECLARADO
33717178039,ASOCIACION CIVIL MINISTERIO PROFETICO Y APOSTOLICO JESUCRISTO FUENTE DE VIDA - MORTEROS,2021-05-20-00:00,ASOCIACION CIVIL,2021-06-14-06:02,,CORDOBA,MORTEROS,DORREGO,1541,,, 2421,DECLARADO,CORDOBA,MORTEROS,DORREGO,1541,,, 2421,DECLARADO
33717178179,FUNDACION SINERGIAS,2021-02-27-00:00,FUNDACION,2021-06-14-06:02,,SALTA,SALTA,LOS JUNCAROS,350,,15, 4400,DECLARADO,SALTA,SALTA,LOS JUNCAROS,350,,15, 4400,DECLARADO
33717178209,PANAGRA,2021-03-30-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-08-08:25,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,SAN MARTIN AV.,7050,,, 1419,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,SAN MARTIN AV.,7050,,, 1419,DECLARADO
33717178349,COLD BREEZE,2021-04-15-00:00,SOCIEDAD ANONIMA,2021-06-08-08:25,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,ARANGUREN JUAN FELIPE DR.,4170,,, 1407,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LAVALLE,1763,5,11, 1048,DECLARADO
33717178489,OCHO SEIS TRES,2021-05-19-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-08-08:25,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,ESTOMBA,863,,, 1427,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,ESTOMBA,863,,, 1427,DECLARADO
33717178519,E.G SERVICIO ELECTRICO SOCIEDAD SIMPLE,2021-05-19-12:00,SOCIEDAD LEY 19550 CAPITULO I SECCION IV,2021-06-12-08:10,,BUENOS AIRES,BAHIA BLANCA,SARRATEA,669,,, 8000,DECLARADO,BUENOS AIRES,BAHIA BLANCA,SARRATEA,669,,, 8000,DECLARADO
33717178659,CONSTRUCTORA CATPAL,2021-06-03-16:30,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-08-08:25,,BUENOS AIRES,ROJAS,DOS DE LINEA,120,,, 2705,DECLARADO,BUENOS AIRES,ROJAS,DOS DE LINEA,120,,, 2705,DECLARADO
33717178799,LOGSOLTECH DEL SUR SA,2020-10-28-12:00,SOCIEDAD ANONIMA,2021-06-08-08:25,,BUENOS AIRES,CORONEL DORREGO,MACIEL,347,,, 8150,DECLARADO,BUENOS AIRES,CORONEL DORREGO,MACIEL,347,,, 8150,DECLARADO
33717178829,ONZAS S.A.S.,2021-05-24-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-10-08:15,,CORDOBA,BARRIO GENERAL PAZ,PATRIA,855,,2, 5900,DECLARADO,CORDOBA,BARRIO GENERAL PAZ,PATRIA,855,,2, 5900,DECLARADO
33717178969,SM GROUP SIMPLE ASOCIACION,2021-05-10-12:00,SIMPLE ASOCIACION,2021-06-09-08:13,,BUENOS AIRES,TORTUGUITAS,LAS HAYAS,1200,,, 1667,DECLARADO,BUENOS AIRES,TORTUGUITAS,LAS HAYAS,1200,,, 1667,DECLARADO
33717179019,EFLOW S.A.S.,2018-06-18-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-10-08:06,,MENDOZA,MAYOR DRUMOND,SAL VILLANUEVA F2,1,,, 5507,DECLARADO,MENDOZA,MAYOR DRUMOND,SAL VILLANUEVA F2,1,,, 5507,DECLARADO
33717179159,ASOCIACION CIVIL 10 DE DICIEMBRE,2020-09-16-00:00,ASOCIACION CIVIL,2021-06-14-06:02,,ENTRE RIOS,CHAJARI,ALVAREZ CONDARCO,1530,,, 3228,DECLARADO,ENTRE RIOS,CHAJARI,ALVAREZ CONDARCO,1530,,, 3228,DECLARADO
33717179299,GRANJA EL LIMONERO S.A.,2021-04-07-12:00,SOCIEDAD ANONIMA,2021-06-14-05:08,,BUENOS AIRES,LIMA,CALLE 7,180,,, 2806,DECLARADO,BUENOS AIRES,LIMA,CALLE 7,180,,, 2806,DECLARADO
33717179329,ALAMO NORTE S.A.,2019-12-11-00:00,SOCIEDAD ANONIMA,2021-06-10-08:15,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LIBERTADOR DEL AV.,828,1,A, 1001,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LIBERTADOR DEL AV.,828,1,A, 1001,DECLARADO
33717179469,ALERCES ADMINISTRACIONES INTEGRALES S.A.S.,2021-06-04-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-09-12:16,,CORDOBA,BARRIO NUEVA CORDOBA          *,TEMPLE SANTIAGO,152,1,A, 5000,DECLARADO,CORDOBA,BARRIO NUEVA CORDOBA          *,TEMPLE SANTIAGO,152,1,A, 5000,DECLARADO
33717179779,COOP DE TRABAJO MANDARINAS TEXTIL LTDA,2020-12-01-00:00,COOPERATIVA,2021-06-14-05:08,,BUENOS AIRES,LA PLATA NOROESTE CALLE 50,14,1573,,, 1900,DECLARADO,BUENOS AIRES,LA PLATA NOROESTE CALLE 50,14,1573,,, 1900,DECLARADO
33717179809,NUEVA ERA TEXTIL,2021-04-08-00:00,SOCIEDAD ANONIMA,2021-06-08-08:25,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,REPETTO NICOLAS,1822,,, 1416,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,REPETTO NICOLAS,1822,,, 1416,DECLARADO
33717179949,DALUSE CAFE,2021-06-01-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-08-08:25,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,SEGUROLA AV.,221,7,A, 1407,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,SEGUROLA AV.,221,7,A, 1407,DECLARADO
33717180009,TRAINING SOFTWARE,2021-05-14-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-09-08:13,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LOPEZ VICENTE,2236,3,D, 1128,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LOPEZ VICENTE,2236,3,D, 1128,DECLARADO
33717180149,TOYO TYRES S.A.S.,2021-05-19-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-10-08:15,,CORDOBA,BARRIO YOFRE NORTE            *,WILSON,2479,,, 5012,DECLARADO,CORDOBA,BARRIO YOFRE NORTE            *,WILSON,2479,,, 5012,DECLARADO
33717180289,GRUPO CHOGUY S.A.S.,2020-10-01-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-15-22:01,,RIO NEGRO,INGENIERO HUERGO,BOLIVIA,450,,, 8334,DECLARADO,RIO NEGRO,INGENIERO HUERGO,BOLIVIA,450,,, 8334,DECLARADO
33717180319,MAKIPURA,2021-04-29-00:00,SOCIEDAD ANONIMA,2021-06-09-08:13,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,CONDE,2024,2,C, 1428,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,CONDE,2024,2,C, 1428,DECLARADO
33717180459,SKYCOM,2021-06-01-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-09-08:13,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LAVALLEJA,560,4,C, 1414,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LAMBARE,1024,,, 1185,DECLARADO
33717180599,MGSPINTURAYSOLUCIONES SOCIEDAD POR ACCIONES SIMPLIFICADA,2021-05-20-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-10-04:31,,CORDOBA,BARRIO SANTA ISABEL 2DO.      *,CLEVELAND,5549,,, 5017,DECLARADO,CORDOBA,BARRIO SANTA ISABEL 2DO.      *,CLEVELAND,5549,,, 5017,DECLARADO
33717180629,CATULO ARBOIT SRL,2019-05-08-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-09-22:00,,MENDOZA,RIVADAVIA,VICUÑA PRADO,32,,, 5577,DECLARADO,MENDOZA,RIVADAVIA,VICUÑA PRADO,32,,, 5577,DECLARADO
33717180939,ASOCIACION CIVIL EL CAUQUEN,2020-10-13-00:00,ASOCIACION CIVIL,2021-06-15-22:01,,SAN LUIS,NOGOLI,12 OCTUBRE SIN NUMERO,0,,, 5703,DECLARADO,SAN LUIS,NOGOLI,12 DE OCTUBRE,690,,, 5703,DECLARADO
33717181099,GOURMET BA,2021-04-26-10:31,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-10-04:31,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,URIBURU N. GRAL.,5707,11,A, 1439,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,URIBURU N. GRAL.,5707,11,A, 1439,DECLARADO
33717181129,ALOSURMORA SAS,2021-04-20-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-10-08:15,,CHUBUT,PUERTO MADRYN,LA RIOJA,742,,, 9120,DECLARADO,CHUBUT,PUERTO MADRYN,LA RIOJA,742,,, 9120,DECLARADO
33717181269,SELIMP GROUP,2021-03-26-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-09-08:13,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,SAN BLAS,2562,2,D, 1416,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,SAN BLAS,2562,2,D, 1416,DECLARADO
33717181439,TOYOBOX S. A. S.,2021-04-29-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-15-22:01,,MENDOZA,GODOY CRUZ,ALMERIA,1667,,, 5501,DECLARADO POR INTERNET,MENDOZA,GODOY CRUZ,ALMERIA,1667,,, 5501,DECLARADO POR INTERNET
33717181579,LV-LOGISTICA VERON S.A.S.,2021-05-27-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-10-14:20,,CORDOBA,OBISPO TREJO,SANTA FE,201,,, 5225,DECLARADO,CORDOBA,OBISPO TREJO,SANTA FE,201,,, 5225,DECLARADO
33717181609,GRUPO GANADERO MILONE,2021-06-01-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-10-08:15,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,PERIBEBUY,7070,2,7, 1408,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,PERIBEBUY,7070,2,7, 1408,DECLARADO
33717181889,BOUNA RACCOLTO S. A.,2021-01-22-00:00,SOCIEDAD ANONIMA,2021-06-11-04:31,,MENDOZA,LA CONSULTA,9 DE JULIO,213,,, 5567,DECLARADO POR INTERNET,MENDOZA,LA CONSULTA,9 DE JULIO,213,,, 5567,DECLARADO POR INTERNET
33717181919,MYN COMPRA VENTA DE CERDOS Y HACIENDA S.A.S.,2021-05-12-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-15-22:00,,CORDOBA,SAMPACHO,COLON,1050,,, 5829,DECLARADO,CORDOBA,SAMPACHO,COLON,1050,,, 5829,DECLARADO
33717182079,EL DORADO GESTIONES S.A.S.,2021-06-03-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-11-04:31,,CORDOBA,BARRIO SAN MARTIN             *,GARCIA MARTIN,592,4,A, 5008,DECLARADO,CORDOBA,BARRIO SAN MARTIN             *,GARCIA MARTIN,592,4,A, 5008,DECLARADO
33717182249,T&C SERVICIOS PARA CONSORCIOS S.A.S.,2021-06-02-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-11-09:55,,CORDOBA,ALTO ALBERDI,CHUBUT,340,PB,, 5000,DECLARADO,CORDOBA,ALTO ALBERDI,CHUBUT,340,PB,, 5000,DECLARADO
33717182389,LEAKEV S.A.S.,2021-06-08-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-11-11:34,,CORDOBA,CIUDAD DE CORDOBA SUR,RAFAEL NUÑEZ,4708,,, 5000,DECLARADO,CORDOBA,CIUDAD DE CORDOBA SUR,RAFAEL NUÑEZ,4708,,, 5000,DECLARADO
33717182419,FUNDACION COLOR ESPERANZA,2020-09-02-12:00,FUNDACION,2021-06-14-06:02,,CHACO,RESISTENCIA,CIRII SEC B CH 132 PC1 CASA A,0,,, 3500,DECLARADO,CHACO,RESISTENCIA,MONTEVIDEO Y GEREMIAS,0,,, 3500,DECLARADO
33717182559,ABASTO BARILOCHE S.A.S.,2021-05-04-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-12-08:10,,RIO NEGRO,SAN CARLOS DE BARILOCHE,MORALES,639,,, 8400,DECLARADO,RIO NEGRO,SAN CARLOS DE BARILOCHE,MORALES,639,,, 8400,DECLARADO
33717182699,ANTARTICA LOGISTICA,2021-04-05-00:00,SOCIEDAD ANONIMA,2021-06-10-08:15,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,CORDOBA AV.,645,,, 1054,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,TALCAHUANO,38,4,D, 1013,DECLARADO
33717182729,AUTOPARTES Y NEGOCIOS,2021-04-30-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-10-08:15,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LA RIOJA,2153,1,B, 1244,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,LA RIOJA,2153,1,B, 1244,DECLARADO
33717182869,RM ENTERTAINMENT GROUP,2021-05-03-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-10-08:15,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,OBISPO SAN ALBERTO,2461,,, 1419,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,OBISPO SAN ALBERTO,2461,,, 1419,DECLARADO
33717183059,"FUNDACION LATINOAMERICANA PARA LA ENSEÑANZA , EL ESTUDIO DE LA DIVERSIDAD Y LOS TRASTORNOS EN LA NIÑEZ",2020-09-01-00:00,FUNDACION,2021-06-15-12:41,,BUENOS AIRES,LA PLATA NOROESTE CALLE 50,44,949,1,B, 1900,DECLARADO POR INTERNET,BUENOS AIRES,LA PLATA SUDESTE CALLE 50 AMBAS VEREDAS,62,884,,, 1900,DECLARADO
33717183229,ELECTRIFICADORA RIO NEGRO SAS,2020-11-01-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-15-04:31,,RIO NEGRO,VILLA REGINA,JULIO ARGENTINO ROCA,250,,, 8336,DECLARADO,RIO NEGRO,VILLA REGINA,JULIO ARGENTINO ROCA,250,,, 8336,DECLARADO
33717183369,ASOCIACION CIVIL CREER QUE SE PUEDE,2017-06-08-00:00,ASOCIACION CIVIL,2021-06-15-08:12,,MENDOZA,MENDOZA,BARRIO SANTA RITA,1,,, 5500,DECLARADO,MENDOZA,MENDOZA,BARRIO SANTA RITA,1,,, 5500,DECLARADO
33717183539,DESARROLLOS ATR DGMV S.A.,2020-10-13-00:00,SOCIEDAD ANONIMA,2021-06-11-08:13,,BUENOS AIRES,ISIDRO CASANOVA,RUCCI,2557,,, 1765,DECLARADO,BUENOS AIRES,ISIDRO CASANOVA,RUCCI,2557,,, 1765,DECLARADO
33717183679,COOPERATIVA DE TRABAJO PAVON LA SUSTENTABLE LIMITADA,2020-06-12-00:00,COOPERATIVA,2021-06-11-20:16,,BUENOS AIRES,GENERAL LAVALLE,ZUETTA ANTESQUINA 25 DE MAYO,0,,, 7103,DECLARADO,BUENOS AIRES,GENERAL LAVALLE,ZUETTA ANTESQUINA 25 DE MAYO,0,,, 7103,DECLARADO
33717184039,BERMULE SUR,2021-05-31-13:04,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-12-08:10,,BUENOS AIRES,ITUZAINGO,AV MUÑIZ,645,,, 1714,DECLARADO,BUENOS AIRES,ITUZAINGO,AV MUÑIZ,645,,, 1714,DECLARADO
33717184179,COOP DE TRABAJO ECO AMENAGER LTDA,2020-10-05-00:00,COOPERATIVA,2021-06-14-04:31,,MISIONES,POSADAS,AV. LEANDRO N ALEM,6280,,, 3300,DECLARADO,MISIONES,POSADAS,AV. LEANDRO N ALEM,6280,,, 3300,DECLARADO
33717184209,JARANOFT,2021-05-12-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-11-08:13,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,DE MAYO AV.,605,3,, 1084,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,DE MAYO AV.,605,3,, 1084,DECLARADO
33717184349,DG ESTUCHES,2021-05-31-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-11-08:13,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,BILBAO FRANCISCO,1862,2,C, 1406,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,BILBAO FRANCISCO,1862,2,C, 1406,DECLARADO
33717184519,SR VIAL,2018-01-05-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-14-04:31,,NEUQUEN,NEUQUEN,CORRIENTES,1650,,, 8300,DECLARADO,NEUQUEN,NEUQUEN,CORRIENTES,1650,,, 8300,DECLARADO
33717184799,FUNDACION RAICES DE MI ORIGEN,2021-04-20-00:00,FUNDACION,2021-06-14-22:03,,MENDOZA,GODOY CRUZ,RAWSON,994,,, 5501,DECLARADO,MENDOZA,GODOY CRUZ,RAWSON,994,,, 5501,DECLARADO
33717184829,GANADOS DEL SUR SRL,2021-04-06-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-12-08:10,,SANTA FE,ALVAREZ,BV. BELGRANO,1009,,, 2107,DECLARADO,SANTA FE,ALVAREZ,BV. BELGRANO,1009,,, 2107,DECLARADO
33717184969,CODIGO NATIVO,2021-06-02-10:30,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-14-04:31,,BUENOS AIRES,GENERAL LAS HERAS,PELLEGRINI,137,,, 1741,DECLARADO,BUENOS AIRES,GENERAL LAS HERAS,PELLEGRINI,137,,, 1741,DECLARADO
33717185159,METALINT SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-03-16-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-15-08:12,,SANTA FE,ROSARIO SUD,ZUVIRIA,7266,,, 2000,DECLARADO,SANTA FE,ROSARIO SUD,ZUVIRIA,7266,,, 2000,DECLARADO
33717185299,COOP DE TRABAJO ENERGIAS RENOVABLES LTDA,2020-08-31-00:00,COOPERATIVA,2021-06-14-04:31,,SAN JUAN,CAUCETE,SIN CALLE,30,,, 5442,DECLARADO,SAN JUAN,CAUCETE,SIN CALLE,30,,, 5442,DECLARADO
33717185329,FUNDACION HOSPITAL SANTA ISABEL DE HUNGRIA,2021-02-01-00:00,FUNDACION,2021-06-15-13:12,,MENDOZA,GUAYMALLEN,PEDRO DEL CASTILLO,2854,,, 5519,DECLARADO,MENDOZA,GUAYMALLEN,PEDRO DEL CASTILLO,2854,,, 5519,DECLARADO
33717185469,SANDRA LUCIA PIANCATELLI Y ANTONIA LUCIA MAURINO SOC SIMPLE,2021-05-25-00:00,SOCIEDAD LEY 19550 CAPITULO I SECCION IV,2021-06-12-08:10,,SANTA FE,EL TREBOL,BV AMERICA,1138,,, 2535,DECLARADO,SANTA FE,EL TREBOL,BV AMERICA,1138,,, 2535,DECLARADO
33717185639,MARIANO MORENO 6161 WILDE S.A,2021-01-27-00:00,SOCIEDAD ANONIMA,2021-06-15-08:12,,BUENOS AIRES,WILDE,MARIANO MORENO,6161,,, 1875,DECLARADO,BUENOS AIRES,WILDE,MARIANO MORENO,6161,,, 1875,DECLARADO
33717185779,ASOCIACION CIVIL INSTITUTO DE FORMACION ATENEA I.F.A,2021-05-26-00:00,ASOCIACION CIVIL,2021-06-14-04:31,,CORDOBA,RIO CUARTO,SANTIAGO DEL ESTERO,1349,,, 5800,DECLARADO,CORDOBA,RIO CUARTO,SANTIAGO DEL ESTERO,1349,,, 5800,DECLARADO
33717185809,COOP DE TRABAJO 23 DE ABRIL LTDA,2020-09-21-00:00,COOPERATIVA,2021-06-14-04:31,,SAN JUAN,SANTA LUCIA,SIN CALLE,7,,, 5411,DECLARADO,SAN JUAN,SANTA LUCIA,SIN CALLE,7,,, 5411,DECLARADO
33717185949,COOP DE TRABAJO UNIDOS PARA LA VICTORIA LTDA,2020-06-19-00:00,COOPERATIVA,2021-06-15-04:31,,BUENOS AIRES,SAN NICOLAS,SAN JUAN,167,,, 2900,DECLARADO,BUENOS AIRES,SAN NICOLAS,SAN JUAN,167,,, 2900,DECLARADO
33717186139,LOS DUQUES S.A.S.,2021-06-08-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-15-10:58,,CORDOBA,BARRIO ATLANTICO,PUBLICA,0,,B, 5009,DECLARADO,CORDOBA,BARRIO ATLANTICO,PUBLICA,0,,B, 5009,DECLARADO
33717186279,COOP DE TRABAJO LUCHA LUDICA POR LA EMANCIPACION COLECTIVA ARTISTICA (L.L.E.C.A) LTDA,2020-11-25-00:00,COOPERATIVA,2021-06-15-08:12,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,ISABEL LA CATOLICA,1308,,, 1269,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,ISABEL LA CATOLICA,1308,,, 1269,DECLARADO
33717186309,LOS ABUELOS DE TIECHER ALAN Y TIECHER SILVINA,2021-03-01-12:00,SOCIEDAD LEY 19550 CAPITULO I SECCION IV,2021-06-15-08:12,,BUENOS AIRES,PUAN,BALBIN,239,,, 8180,DECLARADO,BUENOS AIRES,PUAN,BALBIN,239,,, 8180,DECLARADO
33717186589,ACORD@AR + S. R. L.,2021-04-27-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-15-08:12,,SANTA FE,ROSARIO NORTE,SARMIENTO,432,,, 2000,DECLARADO POR INTERNET,SANTA FE,ROSARIO NORTE,SARMIENTO,432,,, 2000,DECLARADO POR INTERNET
33717186759,FUNDACION LAS MALAS COMPAÑIAS CORROMPEN LAS BUENAS COSTUMBRES,2020-09-22-12:00,FUNDACION,2021-06-15-08:12,,CHACO,RESISTENCIA,1 DE MAYO,1165,,, 3500,DECLARADO,CHACO,RESISTENCIA,1 DE MAYO,1165,,, 3500,DECLARADO
33717186899,BIBLIOTECA POPULAR WARISATA ASOCIACION CIVIL,2017-12-26-00:00,ASOCIACION CIVIL,2021-06-15-08:12,,TUCUMAN,SAN MIGUEL DE TUCUMAN,SAN JUAN,196,,, 4000,DECLARADO,TUCUMAN,SAN MIGUEL DE TUCUMAN,SAN JUAN,196,,, 4000,DECLARADO
33717186929,EL QUINTO S.A.S.,2021-06-09-00:00,SOCIEDAD POR ACCION SIMPLIFICADA,2021-06-15-13:05,,CORDOBA,RIO CUARTO,PORRECA FRAY QUIRICO,590,,, 5800,DECLARADO,CORDOBA,RIO CUARTO,PORRECA FRAY QUIRICO,590,,, 5800,DECLARADO
33717187089,DELTA BOATING,2021-02-19-00:00,SOCIEDAD ANONIMA,2021-06-15-08:12,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,TUCUMAN,1679,4,, 1050,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,TUCUMAN,1679,4,, 1050,DECLARADO
33717187119,AMIGOS DEL T-BONE S.R.L.,2020-12-22-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-15-08:12,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,ESCALADA DE SAN MARTIN R.,674,,, 1416,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,ESCALADA DE SAN MARTIN R.,674,,, 1416,DECLARADO
33717187259,MILOS CAPITAL,2021-05-31-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-15-08:12,,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,CAMPOS SALLES,1969,3,C, 1429,DECLARADO,CIUDAD AUTONOMA BUENOS AIRES,CAPITAL FEDERAL,CAMPOS SALLES,1969,3,C, 1429,DECLARADO
33717187429,MADERNOA S.R.L.,2021-01-21-00:00,SOCIEDAD DE RESPONSABILIDAD LIMITADA,2021-06-15-08:12,,TUCUMAN,SAN MIGUEL DE TUCUMAN,AVENIDA JUAN B. JUSTO,1519,,, 4000,DECLARADO,TUCUMAN,SAN MIGUEL DE TUCUMAN,AVENIDA JUAN B. JUSTO,1519,,, 4000,DECLARADO
